hour,day_of_week,lighting_factor,crowd_density,historical_incident_density,weather_factor,road_environment_factor,risk_score
12,5,0.25,0.7,0.1,0.1,0.4,33.4
12,5,0.25,0.9,0.1,0.1,0.4,29.8
12,5,0.5,0.2,0.1,0.1,0.4,36.4
12,5,0.5,0.45,0.1,0.1,0.4,31.9
12,5,0.5,0.7,0.1,0.1,0.4,27.4
12,5,0.5,0.9,0.1,0.1,0.4,23.799999999999997
12,5,0.75,0.2,0.1,0.1,0.4,30.4
12,5,0.75,0.45,0.1,0.1,0.4,25.9
12,5,0.75,0.7,0.1,0.1,0.4,21.400000000000002
12,5,0.75,0.9,0.1,0.1,0.4,17.8
12,5,0.9,0.2,0.1,0.1,0.4,26.8
12,5,0.9,0.45,0.1,0.1,0.4,22.3
12,5,0.9,0.7,0.1,0.1,0.4,17.8
12,5,0.9,0.9,0.1,0.1,0.4,14.2
12,6,0.25,0.2,0.6,0.2,0.0,46.0
12,6,0.25,0.45,0.6,0.2,0.0,41.5
12,6,0.25,0.7,0.6,0.2,0.0,37.0
12,6,0.25,0.9,0.6,0.2,0.0,33.4
12,6,0.5,0.2,0.6,0.2,0.0,40.0
12,6,0.5,0.45,0.6,0.2,0.0,35.5
12,6,0.5,0.7,0.6,0.2,0.0,31.0
12,6,0.5,0.9,0.6,0.2,0.0,27.4
12,6,0.75,0.2,0.6,0.2,0.0,34.0
12,6,0.75,0.45,0.6,0.2,0.0,29.5
12,6,0.75,0.7,0.6,0.2,0.0,25.0
12,6,0.75,0.9,0.6,0.2,0.0,21.400000000000002
12,6,0.9,0.2,0.6,0.2,0.0,30.400000000000002
12,6,0.9,0.45,0.6,0.2,0.0,25.900000000000002
12,6,0.9,0.7,0.6,0.2,0.0,21.400000000000002
12,6,0.9,0.9,0.6,0.2,0.0,17.8
13,0,0.25,0.2,0.9,0.1,0.1,52.99999999999999
13,0,0.25,0.45,0.9,0.1,0.1,48.49999999999999
13,0,0.25,0.7,0.9,0.1,0.1,43.99999999999999
13,0,0.25,0.9,0.9,0.1,0.1,40.39999999999999
13,0,0.5,0.2,0.9,0.1,0.1,46.99999999999999
13,0,0.5,0.45,0.9,0.1,0.1,42.49999999999999
13,0,0.5,0.7,0.9,0.1,0.1,37.99999999999999
13,0,0.5,0.9,0.9,0.1,0.1,34.39999999999999
13,0,0.75,0.2,0.9,0.1,0.1,40.99999999999999
13,0,0.75,0.45,0.9,0.1,0.1,36.49999999999999
13,0,0.75,0.7,0.9,0.1,0.1,32.0
13,0,0.75,0.9,0.9,0.1,0.1,28.400000000000002
13,0,0.9,0.2,0.9,0.1,0.1,37.39999999999999
13,0,0.9,0.45,0.9,0.1,0.1,32.9
13,0,0.9,0.7,0.9,0.1,0.1,28.400000000000002
13,0,0.9,0.9,0.9,0.1,0.1,24.8
13,1,0.25,0.2,0.4,0.2,0.2,45.6
13,1,0.25,0.45,0.4,0.2,0.2,41.1
13,1,0.25,0.7,0.4,0.2,0.2,36.6
13,1,0.25,0.9,0.4,0.2,0.2,33.0
13,1,0.5,0.2,0.4,0.2,0.2,39.6
13,1,0.5,0.45,0.4,0.2,0.2,35.1
13,1,0.5,0.7,0.4,0.2,0.2,30.6
13,1,0.5,0.9,0.4,0.2,0.2,27.0
13,1,0.75,0.2,0.4,0.2,0.2,33.6
13,1,0.75,0.45,0.4,0.2,0.2,29.1
13,1,0.75,0.7,0.4,0.2,0.2,24.6
13,1,0.75,0.9,0.4,0.2,0.2,21.000000000000004
13,1,0.9,0.2,0.4,0.2,0.2,30.000000000000004
13,1,0.9,0.45,0.4,0.2,0.2,25.500000000000004
13,1,0.9,0.7,0.4,0.2,0.2,21.000000000000004
13,1,0.9,0.9,0.4,0.2,0.2,17.4
13,2,0.25,0.2,0.9,0.3,0.3,58.199999999999996
13,2,0.25,0.45,0.9,0.3,0.3,53.699999999999996
13,2,0.25,0.7,0.9,0.3,0.3,49.199999999999996
13,2,0.25,0.9,0.9,0.3,0.3,45.599999999999994
13,2,0.5,0.2,0.9,0.3,0.3,52.199999999999996
13,2,0.5,0.45,0.9,0.3,0.3,47.699999999999996
13,2,0.5,0.7,0.9,0.3,0.3,43.199999999999996
13,2,0.5,0.9,0.9,0.3,0.3,39.599999999999994
13,2,0.75,0.2,0.9,0.3,0.3,46.199999999999996
13,2,0.75,0.45,0.9,0.3,0.3,41.699999999999996
13,2,0.75,0.7,0.9,0.3,0.3,37.199999999999996
13,2,0.75,0.9,0.9,0.3,0.3,33.6
13,2,0.9,0.2,0.9,0.3,0.3,42.599999999999994
13,2,0.9,0.45,0.9,0.3,0.3,38.1
13,2,0.9,0.7,0.9,0.3,0.3,33.6
13,2,0.9,0.9,0.9,0.3,0.3,29.999999999999996
13,3,0.25,0.2,0.4,0.0,0.4,47.6
13,3,0.25,0.45,0.4,0.0,0.4,43.1
13,3,0.25,0.7,0.4,0.0,0.4,38.6
13,3,0.25,0.9,0.4,0.0,0.4,35.0
13,3,0.5,0.2,0.4,0.0,0.4,41.6
13,3,0.5,0.45,0.4,0.0,0.4,37.1
13,3,0.5,0.7,0.4,0.0,0.4,32.6
13,3,0.5,0.9,0.4,0.0,0.4,28.999999999999996
13,3,0.75,0.2,0.4,0.0,0.4,35.6
13,3,0.75,0.45,0.4,0.0,0.4,31.099999999999998
13,3,0.75,0.7,0.4,0.0,0.4,26.599999999999998
13,3,0.75,0.9,0.4,0.0,0.4,23.0
13,3,0.9,0.2,0.4,0.0,0.4,32.0
13,3,0.9,0.45,0.4,0.0,0.4,27.5
13,3,0.9,0.7,0.4,0.0,0.4,23.0
13,3,0.9,0.9,0.4,0.0,0.4,19.4
13,4,0.25,0.2,0.9,0.1,0.0,51.199999999999996
13,4,0.25,0.45,0.9,0.1,0.0,46.699999999999996
13,4,0.25,0.7,0.9,0.1,0.0,42.199999999999996
13,4,0.25,0.9,0.9,0.1,0.0,38.599999999999994
13,4,0.5,0.2,0.9,0.1,0.0,45.199999999999996
13,4,0.5,0.45,0.9,0.1,0.0,40.699999999999996
13,4,0.5,0.7,0.9,0.1,0.0,36.199999999999996
13,4,0.5,0.9,0.9,0.1,0.0,32.599999999999994
13,4,0.75,0.2,0.9,0.1,0.0,39.199999999999996
13,4,0.75,0.45,0.9,0.1,0.0,34.699999999999996
13,4,0.75,0.7,0.9,0.1,0.0,30.2
13,4,0.75,0.9,0.9,0.1,0.0,26.6
13,4,0.9,0.2,0.9,0.1,0.0,35.599999999999994
13,4,0.9,0.45,0.9,0.1,0.0,31.1
13,4,0.9,0.7,0.9,0.1,0.0,26.6
13,4,0.9,0.9,0.9,0.1,0.0,23.0
13,5,0.25,0.2,0.4,0.2,0.1,43.8
13,5,0.25,0.45,0.4,0.2,0.1,39.3
13,5,0.25,0.7,0.4,0.2,0.1,34.8
13,5,0.25,0.9,0.4,0.2,0.1,31.200000000000003
13,5,0.5,0.2,0.4,0.2,0.1,37.8
13,5,0.5,0.45,0.4,0.2,0.1,33.3
13,5,0.5,0.7,0.4,0.2,0.1,28.8
13,5,0.5,0.9,0.4,0.2,0.1,25.2
13,5,0.75,0.2,0.4,0.2,0.1,31.8
13,5,0.75,0.45,0.4,0.2,0.1,27.3
13,5,0.75,0.7,0.4,0.2,0.1,22.8
13,5,0.75,0.9,0.4,0.2,0.1,19.200000000000003
13,5,0.9,0.2,0.4,0.2,0.1,28.200000000000003
13,5,0.9,0.45,0.4,0.2,0.1,23.700000000000003
13,5,0.9,0.7,0.4,0.2,0.1,19.200000000000003
13,5,0.9,0.9,0.4,0.2,0.1,15.6
13,6,0.25,0.2,0.9,0.3,0.2,56.4
13,6,0.25,0.45,0.9,0.3,0.2,51.9
13,6,0.25,0.7,0.9,0.3,0.2,47.4
13,6,0.25,0.9,0.9,0.3,0.2,43.8
13,6,0.5,0.2,0.9,0.3,0.2,50.4
13,6,0.5,0.45,0.9,0.3,0.2,45.9
13,6,0.5,0.7,0.9,0.3,0.2,41.4
13,6,0.5,0.9,0.9,0.3,0.2,37.8
13,6,0.75,0.2,0.9,0.3,0.2,44.4
13,6,0.75,0.45,0.9,0.3,0.2,39.9
13,6,0.75,0.7,0.9,0.3,0.2,35.4
13,6,0.75,0.9,0.9,0.3,0.2,31.8
13,6,0.9,0.2,0.9,0.3,0.2,40.8
13,6,0.9,0.45,0.9,0.3,0.2,36.300000000000004
13,6,0.9,0.7,0.9,0.3,0.2,31.8
13,6,0.9,0.9,0.9,0.3,0.2,28.2
14,0,0.25,0.2,0.2,0.2,0.3,43.4
14,0,0.25,0.45,0.2,0.2,0.3,38.9
14,0,0.25,0.7,0.2,0.2,0.3,34.4
14,0,0.25,0.9,0.2,0.2,0.3,30.8
14,0,0.5,0.2,0.2,0.2,0.3,37.4
14,0,0.5,0.45,0.2,0.2,0.3,32.9
14,0,0.5,0.7,0.2,0.2,0.3,28.4
14,0,0.5,0.9,0.2,0.2,0.3,24.799999999999997
14,0,0.75,0.2,0.2,0.2,0.3,31.4
14,0,0.75,0.45,0.2,0.2,0.3,26.9
14,0,0.75,0.7,0.2,0.2,0.3,22.4
14,0,0.75,0.9,0.2,0.2,0.3,18.8
14,0,0.9,0.2,0.2,0.2,0.3,27.8
14,0,0.9,0.45,0.2,0.2,0.3,23.3
14,0,0.9,0.7,0.2,0.2,0.3,18.8
14,0,0.9,0.9,0.2,0.2,0.3,15.2
14,1,0.25,0.2,0.7,0.3,0.4,56.0
14,1,0.25,0.45,0.7,0.3,0.4,51.5
14,1,0.25,0.7,0.7,0.3,0.4,47.0
14,1,0.25,0.9,0.7,0.3,0.4,43.4
14,1,0.5,0.2,0.7,0.3,0.4,50.0
14,1,0.5,0.45,0.7,0.3,0.4,45.5
14,1,0.5,0.7,0.7,0.3,0.4,41.0
14,1,0.5,0.9,0.7,0.3,0.4,37.4
14,1,0.75,0.2,0.7,0.3,0.4,44.0
14,1,0.75,0.45,0.7,0.3,0.4,39.5
14,1,0.75,0.7,0.7,0.3,0.4,35.0
14,1,0.75,0.9,0.7,0.3,0.4,31.4
14,1,0.9,0.2,0.7,0.3,0.4,40.400000000000006
14,1,0.9,0.45,0.7,0.3,0.4,35.9
14,1,0.9,0.7,0.7,0.3,0.4,31.4
14,1,0.9,0.9,0.7,0.3,0.4,27.799999999999997
14,2,0.25,0.2,0.2,0.0,0.0,36.4
14,2,0.25,0.45,0.2,0.0,0.0,31.9
14,2,0.25,0.7,0.2,0.0,0.0,27.4
14,2,0.25,0.9,0.2,0.0,0.0,23.8
14,2,0.5,0.2,0.2,0.0,0.0,30.4
14,2,0.5,0.45,0.2,0.0,0.0,25.9
14,2,0.5,0.7,0.2,0.0,0.0,21.4
14,2,0.5,0.9,0.2,0.0,0.0,17.799999999999997
14,2,0.75,0.2,0.2,0.0,0.0,24.4
14,2,0.75,0.45,0.2,0.0,0.0,19.9
14,2,0.75,0.7,0.2,0.0,0.0,15.4
14,2,0.75,0.9,0.2,0.0,0.0,11.8
14,2,0.9,0.2,0.2,0.0,0.0,20.8
14,2,0.9,0.45,0.2,0.0,0.0,16.3
14,2,0.9,0.7,0.2,0.0,0.0,11.8
14,2,0.9,0.9,0.2,0.0,0.0,8.2
14,3,0.25,0.2,0.7,0.1,0.1,48.99999999999999
14,3,0.25,0.45,0.7,0.1,0.1,44.49999999999999
14,3,0.25,0.7,0.7,0.1,0.1,39.99999999999999
14,3,0.25,0.9,0.7,0.1,0.1,36.39999999999999
14,3,0.5,0.2,0.7,0.1,0.1,42.99999999999999
14,3,0.5,0.45,0.7,0.1,0.1,38.49999999999999
14,3,0.5,0.7,0.7,0.1,0.1,33.99999999999999
14,3,0.5,0.9,0.7,0.1,0.1,30.4
14,3,0.75,0.2,0.7,0.1,0.1,36.99999999999999
14,3,0.75,0.45,0.7,0.1,0.1,32.5
14,3,0.75,0.7,0.7,0.1,0.1,28.0
14,3,0.75,0.9,0.7,0.1,0.1,24.400000000000002
14,3,0.9,0.2,0.7,0.1,0.1,33.4
14,3,0.9,0.45,0.7,0.1,0.1,28.900000000000002
14,3,0.9,0.7,0.7,0.1,0.1,24.400000000000002
14,3,0.9,0.9,0.7,0.1,0.1,20.8
14,4,0.25,0.2,0.2,0.2,0.2,41.6
14,4,0.25,0.45,0.2,0.2,0.2,37.1
14,4,0.25,0.7,0.2,0.2,0.2,32.6
14,4,0.25,0.9,0.2,0.2,0.2,29.000000000000004
14,4,0.5,0.2,0.2,0.2,0.2,35.6
14,4,0.5,0.45,0.2,0.2,0.2,31.1
14,4,0.5,0.7,0.2,0.2,0.2,26.6
14,4,0.5,0.9,0.2,0.2,0.2,23.0
14,4,0.75,0.2,0.2,0.2,0.2,29.6
14,4,0.75,0.45,0.2,0.2,0.2,25.1
14,4,0.75,0.7,0.2,0.2,0.2,20.6
14,4,0.75,0.9,0.2,0.2,0.2,17.0
14,4,0.9,0.2,0.2,0.2,0.2,26.000000000000004
14,4,0.9,0.45,0.2,0.2,0.2,21.500000000000004
14,4,0.9,0.7,0.2,0.2,0.2,17.0
14,4,0.9,0.9,0.2,0.2,0.2,13.399999999999999
14,5,0.25,0.2,0.7,0.3,0.3,54.199999999999996
14,5,0.25,0.45,0.7,0.3,0.3,49.699999999999996
14,5,0.25,0.7,0.7,0.3,0.3,45.199999999999996
14,5,0.25,0.9,0.7,0.3,0.3,41.599999999999994
14,5,0.5,0.2,0.7,0.3,0.3,48.199999999999996
14,5,0.5,0.45,0.7,0.3,0.3,43.699999999999996
14,5,0.5,0.7,0.7,0.3,0.3,39.199999999999996
14,5,0.5,0.9,0.7,0.3,0.3,35.599999999999994
14,5,0.75,0.2,0.7,0.3,0.3,42.199999999999996
14,5,0.75,0.45,0.7,0.3,0.3,37.699999999999996
14,5,0.75,0.7,0.7,0.3,0.3,33.199999999999996
14,5,0.75,0.9,0.7,0.3,0.3,29.599999999999998
14,5,0.9,0.2,0.7,0.3,0.3,38.6
14,5,0.9,0.45,0.7,0.3,0.3,34.1
14,5,0.9,0.7,0.7,0.3,0.3,29.599999999999998
14,5,0.9,0.9,0.7,0.3,0.3,25.999999999999996
14,6,0.25,0.2,0.2,0.0,0.4,43.6
14,6,0.25,0.45,0.2,0.0,0.4,39.1
14,6,0.25,0.7,0.2,0.0,0.4,34.6
14,6,0.25,0.9,0.2,0.0,0.4,31.0
14,6,0.5,0.2,0.2,0.0,0.4,37.6
14,6,0.5,0.45,0.2,0.0,0.4,33.1
14,6,0.5,0.7,0.2,0.0,0.4,28.599999999999998
14,6,0.5,0.9,0.2,0.0,0.4,24.999999999999996
14,6,0.75,0.2,0.2,0.0,0.4,31.599999999999998
14,6,0.75,0.45,0.2,0.0,0.4,27.099999999999998
14,6,0.75,0.7,0.2,0.0,0.4,22.6
14,6,0.75,0.9,0.2,0.0,0.4,19.0
14,6,0.9,0.2,0.2,0.0,0.4,28.0
14,6,0.9,0.45,0.2,0.0,0.4,23.5
14,6,0.9,0.7,0.2,0.0,0.4,19.0
14,6,0.9,0.9,0.2,0.0,0.4,15.399999999999999
15,0,0.25,0.2,0.5,0.3,0.0,44.8
15,0,0.25,0.45,0.5,0.3,0.0,40.3
15,0,0.25,0.7,0.5,0.3,0.0,35.8
15,0,0.25,0.9,0.5,0.3,0.0,32.2
15,0,0.5,0.2,0.5,0.3,0.0,38.8
15,0,0.5,0.45,0.5,0.3,0.0,34.3
15,0,0.5,0.7,0.5,0.3,0.0,29.799999999999997
15,0,0.5,0.9,0.5,0.3,0.0,26.199999999999996
15,0,0.75,0.2,0.5,0.3,0.0,32.8
15,0,0.75,0.45,0.5,0.3,0.0,28.299999999999997
15,0,0.75,0.7,0.5,0.3,0.0,23.799999999999997
15,0,0.75,0.9,0.5,0.3,0.0,20.2
15,0,0.9,0.2,0.5,0.3,0.0,29.2
15,0,0.9,0.45,0.5,0.3,0.0,24.7
15,0,0.9,0.7,0.5,0.3,0.0,20.2
15,0,0.9,0.9,0.5,0.3,0.0,16.599999999999998
15,1,0.25,0.2,0.0,0.0,0.1,34.199999999999996
15,1,0.25,0.45,0.0,0.0,0.1,29.7
15,1,0.25,0.7,0.0,0.0,0.1,25.2
15,1,0.25,0.9,0.0,0.0,0.1,21.6
15,1,0.5,0.2,0.0,0.0,0.1,28.2
15,1,0.5,0.45,0.0,0.0,0.1,23.7
15,1,0.5,0.7,0.0,0.0,0.1,19.2
15,1,0.5,0.9,0.0,0.0,0.1,15.6
15,1,0.75,0.2,0.0,0.0,0.1,22.2
15,1,0.75,0.45,0.0,0.0,0.1,17.7
15,1,0.75,0.7,0.0,0.0,0.1,13.200000000000001
15,1,0.75,0.9,0.0,0.0,0.1,9.6
15,1,0.9,0.2,0.0,0.0,0.1,18.6
15,1,0.9,0.45,0.0,0.0,0.1,14.100000000000001
15,1,0.9,0.7,0.0,0.0,0.1,9.6
15,1,0.9,0.9,0.0,0.0,0.1,5.999999999999999
15,2,0.25,0.2,0.5,0.1,0.2,46.8
15,2,0.25,0.45,0.5,0.1,0.2,42.3
15,2,0.25,0.7,0.5,0.1,0.2,37.8
15,2,0.25,0.9,0.5,0.1,0.2,34.2
15,2,0.5,0.2,0.5,0.1,0.2,40.8
15,2,0.5,0.45,0.5,0.1,0.2,36.3
15,2,0.5,0.7,0.5,0.1,0.2,31.8
15,2,0.5,0.9,0.5,0.1,0.2,28.2
15,2,0.75,0.2,0.5,0.1,0.2,34.8
15,2,0.75,0.45,0.5,0.1,0.2,30.3
15,2,0.75,0.7,0.5,0.1,0.2,25.8
15,2,0.75,0.9,0.5,0.1,0.2,22.200000000000003
15,2,0.9,0.2,0.5,0.1,0.2,31.200000000000003
15,2,0.9,0.45,0.5,0.1,0.2,26.700000000000003
15,2,0.9,0.7,0.5,0.1,0.2,22.200000000000003
15,2,0.9,0.9,0.5,0.1,0.2,18.6
15,3,0.25,0.2,0.0,0.2,0.3,39.4
15,3,0.25,0.45,0.0,0.2,0.3,34.9
15,3,0.25,0.7,0.0,0.2,0.3,30.4
15,3,0.25,0.9,0.0,0.2,0.3,26.8
15,3,0.5,0.2,0.0,0.2,0.3,33.4
15,3,0.5,0.45,0.0,0.2,0.3,28.9
15,3,0.5,0.7,0.0,0.2,0.3,24.4
15,3,0.5,0.9,0.0,0.2,0.3,20.799999999999997
15,3,0.75,0.2,0.0,0.2,0.3,27.4
15,3,0.75,0.45,0.0,0.2,0.3,22.9
15,3,0.75,0.7,0.0,0.2,0.3,18.4
15,3,0.75,0.9,0.0,0.2,0.3,14.8
15,3,0.9,0.2,0.0,0.2,0.3,23.8
15,3,0.9,0.45,0.0,0.2,0.3,19.3
15,3,0.9,0.7,0.0,0.2,0.3,14.8
15,3,0.9,0.9,0.0,0.2,0.3,11.2
15,4,0.25,0.2,0.5,0.3,0.4,52.0
15,4,0.25,0.45,0.5,0.3,0.4,47.5
15,4,0.25,0.7,0.5,0.3,0.4,43.0
15,4,0.25,0.9,0.5,0.3,0.4,39.400000000000006
15,4,0.5,0.2,0.5,0.3,0.4,46.0
15,4,0.5,0.45,0.5,0.3,0.4,41.5
15,4,0.5,0.7,0.5,0.3,0.4,37.0
15,4,0.5,0.9,0.5,0.3,0.4,33.4
15,4,0.75,0.2,0.5,0.3,0.4,40.0
15,4,0.75,0.45,0.5,0.3,0.4,35.5
15,4,0.75,0.7,0.5,0.3,0.4,30.999999999999996
15,4,0.75,0.9,0.5,0.3,0.4,27.4
15,4,0.9,0.2,0.5,0.3,0.4,36.4
15,4,0.9,0.45,0.5,0.3,0.4,31.9
15,4,0.9,0.7,0.5,0.3,0.4,27.4
15,4,0.9,0.9,0.5,0.3,0.4,23.799999999999997
15,5,0.25,0.2,0.0,0.0,0.0,32.4
15,5,0.25,0.45,0.0,0.0,0.0,27.9
15,5,0.25,0.7,0.0,0.0,0.0,23.4
15,5,0.25,0.9,0.0,0.0,0.0,19.8
15,5,0.5,0.2,0.0,0.0,0.0,26.4
15,5,0.5,0.45,0.0,0.0,0.0,21.9
15,5,0.5,0.7,0.0,0.0,0.0,17.4
15,5,0.5,0.9,0.0,0.0,0.0,13.799999999999999
15,5,0.75,0.2,0.0,0.0,0.0,20.4
15,5,0.75,0.45,0.0,0.0,0.0,15.9
15,5,0.75,0.7,0.0,0.0,0.0,11.4
15,5,0.75,0.9,0.0,0.0,0.0,7.8
15,5,0.9,0.2,0.0,0.0,0.0,16.8
15,5,0.9,0.45,0.0,0.0,0.0,12.3
15,5,0.9,0.7,0.0,0.0,0.0,7.8
15,5,0.9,0.9,0.0,0.0,0.0,4.199999999999999
15,6,0.25,0.2,0.5,0.1,0.1,44.99999999999999
15,6,0.25,0.45,0.5,0.1,0.1,40.49999999999999
15,6,0.25,0.7,0.5,0.1,0.1,35.99999999999999
15,6,0.25,0.9,0.5,0.1,0.1,32.4
15,6,0.5,0.2,0.5,0.1,0.1,38.99999999999999
15,6,0.5,0.45,0.5,0.1,0.1,34.49999999999999
15,6,0.5,0.7,0.5,0.1,0.1,30.0
15,6,0.5,0.9,0.5,0.1,0.1,26.4
15,6,0.75,0.2,0.5,0.1,0.1,33.0
15,6,0.75,0.45,0.5,0.1,0.1,28.5
15,6,0.75,0.7,0.5,0.1,0.1,24.0
15,6,0.75,0.9,0.5,0.1,0.1,20.400000000000002
15,6,0.9,0.2,0.5,0.1,0.1,29.400000000000002
15,6,0.9,0.45,0.5,0.1,0.1,24.900000000000002
15,6,0.9,0.7,0.5,0.1,0.1,20.400000000000002
15,6,0.9,0.9,0.5,0.1,0.1,16.8
16,0,0.25,0.2,0.8,0.0,0.2,52.0
16,0,0.25,0.45,0.8,0.0,0.2,47.5
16,0,0.25,0.7,0.8,0.0,0.2,43.0
16,0,0.25,0.9,0.8,0.0,0.2,39.4
16,0,0.5,0.2,0.8,0.0,0.2,46.0
16,0,0.5,0.45,0.8,0.0,0.2,41.5
16,0,0.5,0.7,0.8,0.0,0.2,37.0
16,0,0.5,0.9,0.8,0.0,0.2,33.4
16,0,0.75,0.2,0.8,0.0,0.2,40.0
16,0,0.75,0.45,0.8,0.0,0.2,35.5
16,0,0.75,0.7,0.8,0.0,0.2,31.0
16,0,0.75,0.9,0.8,0.0,0.2,27.400000000000002
16,0,0.9,0.2,0.8,0.0,0.2,36.4
16,0,0.9,0.45,0.8,0.0,0.2,31.900000000000002
16,0,0.9,0.7,0.8,0.0,0.2,27.400000000000002
16,0,0.9,0.9,0.8,0.0,0.2,23.8
16,1,0.25,0.2,0.3,0.1,0.3,44.599999999999994
16,1,0.25,0.45,0.3,0.1,0.3,40.099999999999994
16,1,0.25,0.7,0.3,0.1,0.3,35.6
16,1,0.25,0.9,0.3,0.1,0.3,32.0
16,1,0.5,0.2,0.3,0.1,0.3,38.599999999999994
16,1,0.5,0.45,0.3,0.1,0.3,34.1
16,1,0.5,0.7,0.3,0.1,0.3,29.599999999999998
16,1,0.5,0.9,0.3,0.1,0.3,25.999999999999996
16,1,0.75,0.2,0.3,0.1,0.3,32.6
16,1,0.75,0.45,0.3,0.1,0.3,28.099999999999998
16,1,0.75,0.7,0.3,0.1,0.3,23.599999999999998
16,1,0.75,0.9,0.3,0.1,0.3,20.0
16,1,0.9,0.2,0.3,0.1,0.3,29.0
16,1,0.9,0.45,0.3,0.1,0.3,24.5
16,1,0.9,0.7,0.3,0.1,0.3,20.0
16,1,0.9,0.9,0.3,0.1,0.3,16.4
16,2,0.25,0.2,0.8,0.2,0.4,57.2
16,2,0.25,0.45,0.8,0.2,0.4,52.7
16,2,0.25,0.7,0.8,0.2,0.4,48.2
16,2,0.25,0.9,0.8,0.2,0.4,44.6
16,2,0.5,0.2,0.8,0.2,0.4,51.2
16,2,0.5,0.45,0.8,0.2,0.4,46.7
16,2,0.5,0.7,0.8,0.2,0.4,42.2
16,2,0.5,0.9,0.8,0.2,0.4,38.6
16,2,0.75,0.2,0.8,0.2,0.4,45.2
16,2,0.75,0.45,0.8,0.2,0.4,40.7
16,2,0.75,0.7,0.8,0.2,0.4,36.2
16,2,0.75,0.9,0.8,0.2,0.4,32.6
16,2,0.9,0.2,0.8,0.2,0.4,41.6
16,2,0.9,0.45,0.8,0.2,0.4,37.1
16,2,0.9,0.7,0.8,0.2,0.4,32.6
16,2,0.9,0.9,0.8,0.2,0.4,29.0
16,3,0.25,0.2,0.3,0.3,0.0,40.8
16,3,0.25,0.45,0.3,0.3,0.0,36.3
16,3,0.25,0.7,0.3,0.3,0.0,31.799999999999997
16,3,0.25,0.9,0.3,0.3,0.0,28.2
16,3,0.5,0.2,0.3,0.3,0.0,34.8
16,3,0.5,0.45,0.3,0.3,0.0,30.299999999999997
16,3,0.5,0.7,0.3,0.3,0.0,25.799999999999997
16,3,0.5,0.9,0.3,0.3,0.0,22.199999999999996
16,3,0.75,0.2,0.3,0.3,0.0,28.799999999999997
16,3,0.75,0.45,0.3,0.3,0.0,24.299999999999997
16,3,0.75,0.7,0.3,0.3,0.0,19.799999999999997
16,3,0.75,0.9,0.3,0.3,0.0,16.2
16,3,0.9,0.2,0.3,0.3,0.0,25.2
16,3,0.9,0.45,0.3,0.3,0.0,20.7
16,3,0.9,0.7,0.3,0.3,0.0,16.2
16,3,0.9,0.9,0.3,0.3,0.0,12.6
16,4,0.25,0.2,0.8,0.0,0.1,50.199999999999996
16,4,0.25,0.45,0.8,0.0,0.1,45.699999999999996
16,4,0.25,0.7,0.8,0.0,0.1,41.199999999999996
16,4,0.25,0.9,0.8,0.0,0.1,37.599999999999994
16,4,0.5,0.2,0.8,0.0,0.1,44.199999999999996
16,4,0.5,0.45,0.8,0.0,0.1,39.699999999999996
16,4,0.5,0.7,0.8,0.0,0.1,35.199999999999996
16,4,0.5,0.9,0.8,0.0,0.1,31.599999999999998
16,4,0.75,0.2,0.8,0.0,0.1,38.199999999999996
16,4,0.75,0.45,0.8,0.0,0.1,33.699999999999996
16,4,0.75,0.7,0.8,0.0,0.1,29.2
16,4,0.75,0.9,0.8,0.0,0.1,25.6
16,4,0.9,0.2,0.8,0.0,0.1,34.599999999999994
16,4,0.9,0.45,0.8,0.0,0.1,30.1
16,4,0.9,0.7,0.8,0.0,0.1,25.6
16,4,0.9,0.9,0.8,0.0,0.1,22.0
16,5,0.25,0.2,0.3,0.1,0.2,42.8
16,5,0.25,0.45,0.3,0.1,0.2,38.3
16,5,0.25,0.7,0.3,0.1,0.2,33.8
16,5,0.25,0.9,0.3,0.1,0.2,30.200000000000003
16,5,0.5,0.2,0.3,0.1,0.2,36.8
16,5,0.5,0.45,0.3,0.1,0.2,32.3
16,5,0.5,0.7,0.3,0.1,0.2,27.8
16,5,0.5,0.9,0.3,0.1,0.2,24.2
16,5,0.75,0.2,0.3,0.1,0.2,30.8
16,5,0.75,0.45,0.3,0.1,0.2,26.3
16,5,0.75,0.7,0.3,0.1,0.2,21.8
16,5,0.75,0.9,0.3,0.1,0.2,18.200000000000003
16,5,0.9,0.2,0.3,0.1,0.2,27.200000000000003
16,5,0.9,0.45,0.3,0.1,0.2,22.700000000000003
16,5,0.9,0.7,0.3,0.1,0.2,18.200000000000003
16,5,0.9,0.9,0.3,0.1,0.2,14.6
16,6,0.25,0.2,0.8,0.2,0.3,55.4
16,6,0.25,0.45,0.8,0.2,0.3,50.9
16,6,0.25,0.7,0.8,0.2,0.3,46.4
16,6,0.25,0.9,0.8,0.2,0.3,42.8
16,6,0.5,0.2,0.8,0.2,0.3,49.4
16,6,0.5,0.45,0.8,0.2,0.3,44.9
16,6,0.5,0.7,0.8,0.2,0.3,40.4
16,6,0.5,0.9,0.8,0.2,0.3,36.8
16,6,0.75,0.2,0.8,0.2,0.3,43.4
16,6,0.75,0.45,0.8,0.2,0.3,38.9
16,6,0.75,0.7,0.8,0.2,0.3,34.4
16,6,0.75,0.9,0.8,0.2,0.3,30.8
16,6,0.9,0.2,0.8,0.2,0.3,39.8
